NDFA_per_LiDFOB_molar_ratio_target,LiNO3_final_mass_fraction_target,NDFA_solvent_pool_mass_fraction_target,TTE_solvent_pool_mass_fraction_target,FEC_solvent_pool_mass_fraction_target,VC_solvent_pool_mass_fraction_target,TMSP_solvent_pool_mass_fraction_target,LiDFOB_mass_fraction_target,NDFA_mass_fraction_target,TTE_mass_fraction_target,FEC_mass_fraction_target,LiNO3_mass_fraction_target,VC_mass_fraction_target,TMSP_mass_fraction_target,temperature_C,target_total_mass_g,NDFA_per_LiDFOB_molar_ratio,LiNO3_final_mass_fraction,estimated_final_volume_mL,estimated_LiDFOB_molarity_mol_L,estimated_total_lithium_salt_molarity_mol_L,NDFA_solvent_pool_mass_fraction,TTE_solvent_pool_mass_fraction,FEC_solvent_pool_mass_fraction,VC_solvent_pool_mass_fraction,TMSP_solvent_pool_mass_fraction,constraint_total_mass_pass,constraint_minimum_nonzero_mass_pass,constraint_NDFA_LiDFOB_molar_ratio_pass,constraint_LiNO3_final_mass_fraction_pass,constraint_LiDFOB_molarity_pass,constraint_TTE_solvent_pool_fraction_pass,constraint_FEC_solvent_pool_fraction_pass,constraint_VC_solvent_pool_fraction_pass,constraint_TMSP_solvent_pool_fraction_pass,constraint_all_pass,presence_pattern,LiDFOB_mass_g,LiDFOB_mass_fraction,LiDFOB_mole_fraction,NDFA_mass_g,NDFA_mass_fraction,NDFA_mole_fraction,TTE_mass_g,TTE_mass_fraction,TTE_mole_fraction,FEC_mass_g,FEC_mass_fraction,FEC_mole_fraction,LiNO3_mass_g,LiNO3_mass_fraction,LiNO3_mole_fraction,VC_mass_g,VC_mass_fraction,VC_mole_fraction,TMSP_mass_g,TMSP_mass_fraction,TMSP_mole_fraction
2.18810064,0,0.560061613,0.4150768323,0,0,0.02486155471,0.2068618222,0.4442062472,0.3292132824,0,0,0,0.0197186482,25,5,2.188089141,0,3.430258392,2.097299623,2.097299623,0.5600524498,0.4150843483,0,0,0.02486320196,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,1.0343,0.20686,0.2369704717,2.221,0.4442,0.5185125158,1.6461,0.32922,0.2336383505,0,0,0,0,0,0,0,0,0,0.0986,0.01972,0.01087866207
3.073893607,0,0.6127524944,0.3443968287,0,0,0.04285067692,0.1688298295,0.5093015953,0.2862523708,0,0,0,0.03561620445,25,5,3.074062954,0,3.548720067,1.654485432,1.654485432,0.6127433288,0.3444019346,0,0,0.04285473664,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8441,0.16882,0.191346428,2.5465,0.5093,0.5882109656,1.4313,0.28626,0.2010005929,0,0,0,0,0,0,0,0,0,0.1781,0.03562,0.01944201355
4.384862531,0,0.6176359384,0.3735562488,0,0,0.008807812724,0.1255140616,0.5401139432,0.3266696868,0,0,0,0.007702308376,25,5,4.38470425,0,3.543213912,1.23204438,1.23204438,0.6176470588,0.3735477084,0,0,0.008805232824,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.6276,0.12552,0.1423191457,2.7006,0.54012,0.6240273628,1.6333,0.32666,0.2294492082,0,0,0,0,0,0,0,0,0,0.0385,0.0077,0.004204283425
4.695736382,0,0.8522481897,0.1426911787,0,0,0.005060631549,0.156073746,0.7192346222,0.1204208319,0,0,0,0.004270799826,25,5,4.695583338,0,3.637146802,1.492441167,1.492441167,0.8522608778,0.1426912504,0,0,0.005047871836,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.7804,0.15608,0.1616374017,3.5962,0.71924,0.7589818901,0.6021,0.12042,0.07725621644,0,0,0,0,0,0,0,0,0,0.0213,0.00426,0.002124491835
2.969946783,0,0.6612184478,0.2890430996,0,0,0.04973845254,0.18491154,0.5389515264,0.2355956949,0,0,0,0.04054123868,25,5,2.969747396,0,3.567470743,1.802744829,1.802744829,0.6612111695,0.2890513815,0,0,0.04973744908,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.9246,0.18492,0.2055667135,2.6947,0.53894,0.6104812121,1.178,0.2356,0.1622498867,0,0,0,0,0,0,0,0,0,0.2027,0.04054,0.0217021877
3.853569187,0,0.4995520247,0.4827671545,0,0,0.01768082087,0.1166805181,0.4412640356,0.4264376328,0,0,0,0.01561781353,25,5,3.853551054,0,3.498518689,1.159906591,1.159906591,0.499547163,0.4827695512,0,0,0.01768328579,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.5834,0.11668,0.1392340801,2.2063,0.44126,0.5365456361,2.1322,0.42644,0.3152443214,0,0,0,0,0,0,0,0,0,0.0781,0.01562,0.008975962345
3.524578147,0,0.7492914911,0.2215486406,0,0,0.02915986828,0.1780533885,0.6158776022,0.1821011545,0,0,0,0.02396785492,25,5,3.524460998,0,3.589761592,1.725089201,1.725089201,0.7493004356,0.2215490182,0,0,0.02915054627,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8903,0.17806,0.1914676405,3.0794,0.61588,0.6748202313,0.9105,0.1821,0.1213051308,0,0,0,0,0,0,0,0,0,0.1198,0.02396,0.01240699745
4.243394587,0,0.8443607002,0.1113381577,0,0,0.04430114217,0.1685774143,0.7020205566,0.09256905894,0,0,0,0.03683297017,25,5,4.243326137,0,3.690873763,1.588501583,1.588501583,0.8443626567,0.1113276082,0,0,0.04430973515,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8429,0.16858,0.1757870248,3.5101,0.70202,0.7459216768,0.4628,0.09256,0.05979217069,0,0,0,0,0,0,0,0,0,0.1842,0.03684,0.01849912772
3.33922378,0,0.7044727736,0.2639370104,0,0,0.03159021595,0.1769356872,0.5798263993,0.2172371341,0,0,0,0.02600077939,25,5,3.339105536,0,3.569576428,1.723932003,1.723932003,0.70446869,0.2639418754,0,0,0.03158943455,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8847,0.17694,0.1934062726,2.8991,0.57982,0.6458039553,1.0862,0.21724,0.1471040177,0,0,0,0,0,0,0,0,0,0.13,0.026,0.01368575443
3.44508167,0,0.826540999,0.1656608609,0,0,0.00779814003,0.1964459029,0.6641704062,0.1331174635,0,0,0,0.006266227371,25,5,3.445234958,0,3.566313139,1.915672416,1.915672416,0.8265468664,0.1656628005,0,0,0.007790333018,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.9822,0.19644,0.2049015841,3.3209,0.66418,0.7059341007,0.6656,0.13312,0.08601989491,0,0,0,0,0,0,0,0,0,0.0313,0.00626,0.003144420267
4.099252366,0,0.5214910139,0.4588780631,0,0,0.01963092294,0.1147543019,0.4616476767,0.4062198314,0,0,0,0.01737819008,25,5,4.098980664,0,3.519101693,1.134147439,1.134147439,0.5214856988,0.4588812074,0,0,0.01963309385,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.5738,0.11476,0.1357815352,2.3082,0.46164,0.5565658873,2.0311,0.40622,0.2977499416,0,0,0,0,0,0,0,0,0,0.0869,0.01738,0.009902635877
4.788894899,0,0.9281499939,0.0561371576,0,0,0.01571284854,0.1649201883,0.7750793221,0.046879007,0,0,0,0.0131214826,25,5,4.788904554,0,3.690592207,1.554132562,1.554132562,0.9281505964,0.05613833405,0,0,0.0157110696,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8246,0.16492,0.1665747033,3.8754,0.77508,0.7977103551,0.2344,0.04688,0.02933347624,0,0,0,0,0,0,0,0,0,0.0656,0.01312,0.00638146542
2.514170468,0,0.5769076691,0.387311162,0,0,0.03578116898,0.1895064979,0.4675799171,0.3139131801,0,0,0,0.02900040496,25,5,2.514257123,0,3.48455228,1.891354876,1.891354876,0.5769031462,0.3873164713,0,0,0.03578038248,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.9475,0.1895,0.2167225335,2.3379,0.46758,0.5448961736,1.5696,0.31392,0.222409866,0,0,0,0,0,0,0,0,0,0.145,0.029,0.01597142681
3.630573336,0,0.6786587508,0.3176084361,0,0,0.003732813103,0.159999542,0.5700736615,0.2667912318,0,0,0,0.003135564716,25,5,3.63060331,0,3.523389993,1.579319727,1.579319727,0.6786666667,0.3175952381,0,0,0.003738095238,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.8,0.16,0.1762738834,2.8504,0.57008,0.6399805446,1.3339,0.26678,0.1820796736,0,0,0,0,0,0,0,0,0,0.0157,0.00314,0.001665898361
3.990783889,0,0.8848614309,0.07200627867,0,0,0.04313229048,0.1842948629,0.7217860148,0.05873589142,0,0,0,0.03518323092,25,5,3.990639396,0,3.687230896,1.738344289,1.738344289,0.8848596298,0.07201176903,0,0,0.0431286012,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.9215,0.1843,0.189393652,3.6089,0.72178,0.7558017688,0.2937,0.05874,0.03739505992,0,0,0,0,0,0,0,0,0,0.1759,0.03518,0.01740951936
1.718531277,0,0.4919198065,0.4964420111,0,0,0.01163818245,0.2258117036,0.380838557,0.3843395949,0,0,0,0.009010144643,25,5,1.718474651,0,3.342283122,2.349794924,2.349794924,0.4919269421,0.4964478545,0,0,0.01162520344,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,1.1291,0.22582,0.2637104392,1.9042,0.38084,0.4531797049,1.9217,0.38434,0.2780486001,0,0,0,0,0,0,0,0,0,0.045,0.009,0.005061255845
2.872710183,0,0.8512634121,0.1251084032,0,0,0.02362818471,0.2319213884,0.6538372197,0.0960930886,0,0,0,0.01814830331,25,5,2.872739596,0,3.555507406,2.268545053,2.268545053,0.8512654932,0.1251171753,0,0,0.02361733153,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,1.1596,0.23192,0.2399747343,3.2692,0.65384,0.6893849213,0.4805,0.0961,0.06160144689,0,0,0,0,0,0,0,0,0,0.0907,0.01814,0.009038897528
4.582950972,0,0.6660877317,0.3027158105,0,0,0.03119645785,0.1289942165,0.5801662666,0.2636672217,0,0,0,0.02717229521,25,5,4.582696004,0,3.615203095,1.240988635,1.240988635,0.6660849598,0.3027095293,0,0,0.03120551091,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.645,0.129,0.1438779025,2.9008,0.58016,0.6593486888,1.3183,0.26366,0.1821750274,0,0,0,0,0,0,0,0,0,0.1359,0.02718,0.0145983813
4.272000797,0,0.7542545562,0.2122918256,0,0,0.03345361827,0.1524760325,0.639248814,0.1799224103,0,0,0,0.02835274328,25,5,4.271830739,0,3.639770995,1.456966672,1.456966672,0.7542476874,0.2122899755,0,0,0.03346233717,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.7624,0.15248,0.1641394905,3.1962,0.63924,0.7011761208,0.8996,0.17992,0.1199830363,0,0,0,0,0,0,0,0,0,0.1418,0.02836,0.01470135237
2.06232363,0,0.6291763391,0.3559734779,0,0,0.01485018292,0.2371477351,0.4799685954,0.2715551739,0,0,0,0.01132849568,25,5,2.062439904,0,3.40925881,2.419110119,2.419110119,0.6291849094,0.3559761948,0,0,0.01483889573,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,1.1857,0.23714,0.2635154581,2.3999,0.47998,0.543484796,1.3578,0.27156,0.1869421741,0,0,0,0,0,0,0,0,0,0.0566,0.01132,0.006057571804
3.176660363,0,0.5433863713,0.4112707223,0,0,0.04534290638,0.1484298837,0.4627315955,0.3502258568,0,0,0,0.03861266406,25,5,3.176929606,0,3.540361225,1.457993694,1.457993694,0.543389934,0.4112590714,0,0,0.04535099462,True,True,True,True,True,True,True,True,True,True,TTE+TMSP,0.7421,0.14842,0.1734894922,2.3137,0.46274,0.5511639041,1.7511,0.35022,0.2536073876,0,0,0,0,0,0,0,0,0,0.1931,0.03862,0.02173921617
3.372110784,0,0.9461374707,0,0.0479643486,0,0.005898180697,0.2223350414,0.735777957,0,0.03730019317,0,0,0.004586808448,25,5,3.372044942,0,3.59546826,2.150665835,2.150665835,0.9461461307,0,0.04796440604,0,0.005889463262,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.1117,0.22234,0.2169486265,3.6789,0.73578,0.7315605186,0,0,0,0.1865,0.0373,0.04933878865,0,0,0,0,0,0,0.0229,0.00458,0.002152066289
4.511053268,0,0.7402959631,0,0.2464396481,0,0.01326438878,0.1432640979,0.6342381298,0,0.2111336943,0,0,0.01136407809,25,5,4.511195606,0,3.629432071,1.372767751,1.372767751,0.7402946051,0,0.2464458295,0,0.01325956533,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7163,0.14326,0.1324970543,3.1712,0.63424,0.597720129,0,0,0,1.0557,0.21114,0.2647232833,0,0,0,0,0,0,0.0568,0.01136,0.005059533439
4.450671438,0,0.6729832081,0,0.3070167387,0,0.0200000532,0.133507717,0.5831347563,0,0.2660276349,0,0,0.01732989175,25,5,4.450968735,0,3.622012076,1.281864634,1.281864634,0.672983266,0,0.3070051933,0,0.02001154068,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.6675,0.1335,0.1217311989,2.9157,0.58314,0.5418217603,0,0,0,1.3301,0.26602,0.3288329055,0,0,0,0,0,0,0.0867,0.01734,0.007614135298
2.778345525,0,0.9334642993,0,0.03290513246,0,0.03363056825,0.2550396015,0.6953939364,0,0.02451302059,0,0,0.02505344153,25,5,2.77836541,0,3.584311343,2.474647627,2.474647627,0.9334729381,0,0.03288767182,0,0.03363939003,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.2752,0.25504,0.252786386,3.477,0.6954,0.702332951,0,0,0,0.1225,0.0245,0.03291939256,0,0,0,0,0,0,0.1253,0.02506,0.01196127047
3.682768822,0,0.8244710351,0,0.1638611319,0,0.01166783301,0.1857475158,0.6713275885,0,0.1334243337,0,0,0.009500562015,25,5,3.682985932,0,3.604710033,1.792032575,1.792032575,0.8244786677,0,0.1638542972,0,0.0116670351,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9287,0.18574,0.1760134204,3.3567,0.67134,0.648254951,0,0,0,0.6671,0.13342,0.171396372,0,0,0,0,0,0,0.0475,0.0095,0.004335256615
3.98637072,0,0.7607758354,0,0.2007977445,0,0.03842642009,0.1628052792,0.6369175132,0,0.1681068116,0,0,0.03217039604,25,5,3.986515553,0,3.658202364,1.547738082,1.547738082,0.7607740086,0,0.2007883421,0,0.03843764931,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.814,0.1628,0.1542861333,3.1846,0.63692,0.6150640698,0,0,0,0.8405,0.1681,0.2159635983,0,0,0,0,0,0,0.1609,0.03218,0.01468619861
2.582193233,0,0.6377361982,0,0.3460137452,0,0.01625005659,0.2010614032,0.5095120633,0,0.2764437361,0,0,0.01298279741,25,5,2.582251477,0,3.499798634,1.997990481,1.997990481,0.6377450121,0,0.3460084612,0,0.01624652665,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.0053,0.20106,0.1825747148,2.5476,0.50952,0.471453827,0,0,0,1.3822,0.27644,0.3402954828,0,0,0,0,0,0,0.0649,0.01298,0.005675975447
4.129212301,0,0.9624595087,0,0.007580251293,0,0.02996023996,0.1919244121,0.7777400334,0,0.006125416021,0,0,0.02421013852,25,5,4.12930705,0,3.695584827,1.806125206,1.806125206,0.9624542125,0,0.007573507574,0,0.02997227997,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9596,0.19192,0.1910837327,3.8887,0.77774,0.7890434045,0,0,0,0.0306,0.00612,0.008260289163,0,0,0,0,0,0,0.1211,0.02422,0.0116125737
4.814931493,0,0.8519964606,0,0.1111055872,0,0.0368979522,0.1527622223,0.7218435879,0,0.09413285083,0,0,0.03126133903,25,5,4.814977606,0,3.717315138,1.429193602,1.429193602,0.851989991,0,0.111113734,0,0.03689627496,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7638,0.15276,0.1481713803,3.6092,0.72184,0.713441878,0,0,0,0.4707,0.09414,0.1237853412,0,0,0,0,0,0,0.1563,0.03126,0.01460140051
2.392605461,0,0.7445860615,0,0.2322229868,0,0.02319095172,0.2407606461,0.5653190402,0,0.1763128304,0,0,0.0176074832,25,5,2.392615944,0,3.50370996,2.389829847,2.389829847,0.744586692,0,0.2322322322,0,0.02318107581,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.2038,0.24076,0.2262131575,2.8266,0.56532,0.5412412076,0,0,0,0.8816,0.17632,0.2245822619,0,0,0,0,0,0,0.088,0.0176,0.007963372994
3.050927974,0,0.6852183722,0,0.2707982843,0,0.04398334343,0.1862342059,0.5576072728,0,0.2203663809,0,0,0.03579214039,25,5,3.050793265,0,3.595020153,1.801699789,1.801699789,0.6852143138,0,0.2707923712,0,0.04399331498,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9312,0.18624,0.1739933617,2.788,0.5576,0.5308177761,0,0,0,1.1018,0.22036,0.2790826429,0,0,0,0,0,0,0.179,0.0358,0.01610621922
3.241832558,0,0.8447905192,0,0.1400651409,0,0.01514433995,0.2098202211,0.6675363857,0,0.1106766421,0,0,0.01196675119,25,5,3.241853526,0,3.583677688,2.036238918,2.036238918,0.8447948569,0,0.1400693513,0,0.01513579184,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.0491,0.20982,0.2006261052,3.3377,0.66754,0.6504004467,0,0,0,0.5534,0.11068,0.1434663526,0,0,0,0,0,0,0.0598,0.01196,0.00550709543
4.87692982,0,0.6671100005,0,0.3297018481,0,0.003188151401,0.1223330161,0.585500422,0,0.2893684266,0,0,0.002798135224,25,5,4.8766479,0,3.601956866,1.181247119,1.181247119,0.6671148281,0,0.3296948705,0,0.003190301483,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.6117,0.12234,0.1099624283,2.9275,0.5855,0.5362480449,0,0,0,1.4468,0.28936,0.3525775767,0,0,0,0,0,0,0.014,0.0028,0.001211950103
4.070147395,0,0.7626541342,0,0.2268254313,0,0.01052043447,0.1603220376,0.6403838694,0,0.190460316,0,0,0.008833776981,25,5,4.070174532,0,3.610246066,1.544406763,1.544406763,0.7626476753,0,0.2268245046,0,0.01052782012,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8016,0.16032,0.1490932519,3.2019,0.64038,0.6068355569,0,0,0,0.9523,0.19046,0.2401123014,0,0,0,0,0,0,0.0442,0.00884,0.003958889785
2.648128334,0,0.822305696,0,0.1277832747,0,0.04991102926,0.2403612096,0.6246553043,0,0.09706913223,0,0,0.0379143539,25,5,2.648161568,0,3.585531371,2.331414336,2.331414336,0.8223105682,0,0.1277710494,0,0.04991838239,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.2018,0.24036,0.2341069821,3.1233,0.62466,0.6199531128,0,0,0,0.4853,0.09706,0.1281541886,0,0,0,0,0,0,0.1896,0.03792,0.01778571639
3.798399571,0,0.9103095856,0,0.06937304074,0,0.02031737361,0.1962727973,0.7316405769,0,0.05575699998,0,0,0.01632962586,25,5,3.79825719,0,3.645687363,1.872437889,1.872437889,0.9103170258,0,0.06937739511,0,0.02030557906,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9814,0.19628,0.1914458442,3.6582,0.73164,0.7271605544,0,0,0,0.2788,0.05576,0.07372809394,0,0,0,0,0,0,0.0816,0.01632,0.007665507476
3.61781029,0,0.6755703103,0,0.2949333797,0,0.02949631,0.1598598751,0.5675737249,0,0.2477853665,0,0,0.02478103357,25,5,3.617847462,0,3.602819467,1.543149854,1.543149854,0.6755778799,0,0.294927036,0,0.02949508415,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7993,0.15986,0.147195379,2.8379,0.56758,0.5325304282,0,0,0,1.2389,0.24778,0.3092864994,0,0,0,0,0,0,0.1239,0.02478,0.0109876934
4.264619149,0,0.8716123444,0,0.08876488372,0,0.03962277193,0.1723636405,0.7213780676,0,0.07346504521,0,0,0.03279324671,25,5,4.264720649,0,3.700738212,1.619790752,1.619790752,0.8716108453,0,0.08875839737,0,0.03963075733,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8618,0.17236,0.1685166695,3.6069,0.72138,0.7186765203,0,0,0,0.3673,0.07346,0.09736383086,0,0,0,0,0,0,0.164,0.0328,0.01544297928
4.696125247,0,0.9257243246,0,0.02753361166,0,0.04674206376,0.1672671568,0.7708810488,0,0.02292814272,0,0,0.03892365165,25,5,4.696319799,0,3.749419494,1.551453821,1.551453821,0.9257151092,0,0.0275476139,0,0.04673727694,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8363,0.16726,0.1668251074,3.8544,0.77088,0.7834640546,0,0,0,0.1147,0.02294,0.03101723506,0,0,0,0,0,0,0.1946,0.03892,0.018693603
3.43608902,0,0.7853947603,0,0.179733586,0,0.03487165375,0.1889102359,0.6370256508,0,0.1457800719,0,0,0.02828404141,25,5,3.435880952,0,3.623141336,1.813441103,1.813441103,0.7853972481,0,0.1797356611,0,0.03486709079,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9446,0.18892,0.1800492392,3.1851,0.63702,0.6186277513,0,0,0,0.7289,0.14578,0.1883439381,0,0,0,0,0,0,0.1414,0.02828,0.01297907141
3.492200136,0,0.6443958994,0,0.3436516952,0,0.01195240538,0.1582671852,0.5424091743,0,0.2892629087,0,0,0.01006073182,25,5,3.492428389,0,3.556171282,1.547744555,1.547744555,0.6444032599,0,0.3436453062,0,0.01195143393,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7913,0.15826,0.1428410248,2.7121,0.54242,0.4988620502,0,0,0,1.4463,0.28926,0.3539244167,0,0,0,0,0,0,0.0503,0.01006,0.004372508271
4.639008526,0,0.8333377558,0,0.1477341131,0,0.01892813114,0.1547239153,0.7044004755,0,0.1248761127,0,0,0.01599949658,25,5,4.639122787,0,3.670502777,1.465992315,1.465992315,0.8333333333,0,0.1477380276,0,0.01892863903,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7736,0.15472,0.1474252794,3.522,0.7044,0.683923973,0,0,0,0.6244,0.12488,0.1613090524,0,0,0,0,0,0,0.08,0.016,0.007341695169
4.320759241,0,0.908847672,0,0.07759726336,0,0.01355506466,0.1765043181,0.7484321333,0,0.0639010113,0,0,0.01116253721,25,5,4.320910366,0,3.664121729,1.675273082,1.675273082,0.908852459,0,0.07759562842,0,0.01355191257,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8825,0.1765,0.1711698583,3.7422,0.74844,0.7396096152,0,0,0,0.3195,0.0639,0.08400860767,0,0,0,0,0,0,0.0558,0.01116,0.005211918779
2.898495913,0,0.7090254946,0,0.2630075334,0,0.02796697202,0.1995259523,0.5675565076,0,0.2105307048,0,0,0.0223868353,25,5,2.89860022,0,3.557407486,1.95057932,1.95057932,0.7090245852,0,0.2630171897,0,0.02795822506,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9976,0.19952,0.1857659212,2.8378,0.56756,0.5384611399,0,0,0,1.0527,0.21054,0.2657385587,0,0,0,0,0,0,0.1119,0.02238,0.01003438025
3.56072253,0,0.7551188421,0,0.2400487957,0,0.004832362151,0.177694285,0.6209385394,0,0.1973934966,0,0,0.003973679014,25,5,3.560616388,0,3.570090068,1.731087614,1.731087614,0.7551258665,0,0.2400340508,0,0.004840082695,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8885,0.1777,0.1645504624,3.1047,0.62094,0.5859010732,0,0,0,0.9869,0.19738,0.24777368,0,0,0,0,0,0,0.0199,0.00398,0.001774784448
3.866222002,0,0.8527918452,0,0.101945354,0,0.04526280076,0.1835135752,0.6962929648,0,0.08323699761,0,0,0.03695646237,25,5,3.866014664,0,3.683755871,1.732620121,1.732620121,0.8527826769,0,0.1019498334,0,0.04526748971,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9176,0.18352,0.179279692,3.4814,0.69628,0.6930979184,0,0,0,0.4162,0.08324,0.1102351547,0,0,0,0,0,0,0.1848,0.03696,0.01738723494
4.001319747,0,0.6603933176,0,0.3032008302,0,0.0364058522,0.1439641457,0.5653203577,0,0.2595507817,0,0,0.03116471479,25,5,4.001432445,0,3.631857209,1.378554266,1.378554266,0.6603897014,0,0.3032101304,0,0.03640016822,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.7198,0.14396,0.1324527324,2.8266,0.56532,0.5300006608,0,0,0,1.2978,0.25956,0.3237406219,0,0,0,0,0,0,0.1558,0.03116,0.01380598496
4.944780987,0,0.7814064084,0,0.1873599979,0,0.03123359377,0.1386919876,0.6730316005,0,0.1613746674,0,0,0.02690174457,25,5,4.944410114,0,3.692327526,1.306432685,1.306432685,0.781400209,0,0.1873679322,0,0.03123185882,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.6935,0.1387,0.1313179839,3.3651,0.67302,0.6492899675,0,0,0,0.8069,0.16138,0.2071275192,0,0,0,0,0,0,0.1345,0.0269,0.01226452939
3.173033632,0,0.9205460982,0,0.04152568523,0,0.03792821658,0.2281687655,0.7105062314,0,0.03205082089,0,0,0.02927418222,25,5,3.173127705,0,3.629998162,2.185968488,2.185968488,0.9205275705,0,0.04153710614,0,0.03793532338,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.1408,0.22816,0.2259675892,3.5525,0.7105,0.7170240177,0,0,0,0.1603,0.03206,0.04304379053,0,0,0,0,0,0,0.1464,0.02928,0.01396460254
3.111981276,0,0.7183205752,0,0.2600902352,0,0.02158918963,0.1904169891,0.5815401341,0,0.2105646357,0,0,0.01747824114,25,5,3.111931353,0,3.563960662,1.858191431,1.858191431,0.7183230811,0,0.2600854764,0,0.02159144248,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.9521,0.19042,0.1768301507,2.9077,0.58154,0.5502832902,0,0,0,1.0528,0.21056,0.2650696322,0,0,0,0,0,0,0.0874,0.01748,0.007816926845
2.457559172,0,0.6642979679,0,0.2870658795,0,0.04863615264,0.2159548609,0.5208395926,0,0.2250726074,0,0,0.03813293906,25,5,2.457502613,0,3.54821246,2.116774018,2.116774018,0.6643028417,0,0.287051681,0,0.04864547727,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.0798,0.21596,0.2018041472,2.6042,0.52084,0.4959342191,0,0,0,1.1253,0.22506,0.2850988267,0,0,0,0,0,0,0.1907,0.03814,0.01716280705
4.754822373,0,0.9333603905,0,0.05661584078,0,0.01002376876,0.1666820339,0.7777859823,0,0.04717899729,0,0,0.008352986595,25,5,4.754843821,0,3.68536329,1.572946605,1.572946605,0.9333509336,0,0.05661690587,0,0.01003216051,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8334,0.16668,0.1622660841,3.8889,0.77778,0.7715498872,0,0,0,0.2359,0.04718,0.06226479285,0,0,0,0,0,0,0.0418,0.00836,0.003919235897
4.190297902,0,0.8237474591,0,0.17178647,0,0.004466070933,0.1668849412,0.6862764128,0,0.143117895,0,0,0.003720750948,25,5,4.190443876,0,3.619702637,1.60340115,1.60340115,0.8237468792,0,0.1717879777,0,0.004465143077,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,0.8344,0.16688,0.1571389448,3.4314,0.68628,0.6584819288,0,0,0,0.7156,0.14312,0.1826922885,0,0,0,0,0,0,0.0186,0.00372,0.001686837877
2.518216018,0,0.7747864679,0,0.1821379741,0,0.04307555803,0.2386813521,0.5898593861,0,0.1386650362,0,0,0.0327942256,25,5,2.518232904,0,3.554777164,2.335148164,2.335148164,0.7747858982,0,0.1821310356,0,0.04308306625,True,True,True,True,True,True,True,True,True,True,FEC+TMSP,1.1934,0.23868,0.2287306045,2.9493,0.58986,0.5759969344,0,0,0,0.6933,0.13866,0.1801357001,0,0,0,0,0,0,0.164,0.0328,0.01513676106
